"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","ARMAS MEDIOS","FECHA HECHO","GENERO","GRUPO ETARIO","CANTIDAD"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","24/03/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","17/04/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","17/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","20/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","SIN EMPLEO DE ARMAS","19/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","21/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","07/04/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","04/04/2025","MASCULINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/03/2025","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","28/03/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","22/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","22/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","21/03/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","26/03/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","25/03/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","18/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","22/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","05/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","28/03/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","15/01/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","15/01/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","19/04/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","04/03/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","29/03/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","09/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","23/04/2025","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","24/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","28/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","28/03/2025","FEMENINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","08/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","15/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","27/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","04/04/2025","MASCULINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","25/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","11/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/04/2025",,,"1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","11/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","31/03/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","14/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","28/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","06/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/04/2025","MASCULINO","ADULTOS","2"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","06/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","23/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","11/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Guática","66318000","SIN EMPLEO DE ARMAS","11/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Guática","66318000","SIN EMPLEO DE ARMAS","11/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","30/04/2025",,,"1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","30/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","22/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Belén de Umbría","66088000","SIN EMPLEO DE ARMAS","04/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","21/04/2025","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","21/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","20/04/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Quinchía","66594000","SIN EMPLEO DE ARMAS","04/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","06/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","21/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Guática","66318000","SIN EMPLEO DE ARMAS","20/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","15/02/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Quinchía","66594000","SIN EMPLEO DE ARMAS","07/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","07/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","07/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Quinchía","66594000","SIN EMPLEO DE ARMAS","07/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","02/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","19/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","08/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","09/05/2025","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","10/05/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","25/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Balboa","66075000","SIN EMPLEO DE ARMAS","30/03/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","13/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","08/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","11/05/2025",,,"1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","22/04/2025","FEMENINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","11/05/2025","FEMENINO","ADULTOS","6"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","05/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","04/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","05/05/2025","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","06/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","03/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","22/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","02/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","06/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","07/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","24/04/2025","MASCULINO","ADOLESCENTES","1"
"RISARALDA","La Celia","66383000","SIN EMPLEO DE ARMAS","08/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","30/04/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","12/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","12/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","14/05/2025","FEMENINO","ADULTOS","6"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","11/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","13/05/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","12/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Apía","66045000","SIN EMPLEO DE ARMAS","28/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","09/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","15/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","01/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","SIN EMPLEO DE ARMAS","11/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","SIN EMPLEO DE ARMAS","14/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","29/04/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","09/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","15/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","10/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","17/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","19/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","18/05/2025","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","19/05/2025","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","26/01/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","19/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","15/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","21/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","20/05/2025","FEMENINO","ADULTOS","3"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","21/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Marsella","66440000","SIN EMPLEO DE ARMAS","15/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","03/05/2025","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","22/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","23/05/2025","FEMENINO","ADULTOS","2"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","20/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","25/05/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","23/05/2025",,,"1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","26/05/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","26/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","25/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","20/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/05/2025","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/05/2025","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/05/2025","MASCULINO","ADOLESCENTES","1"
"RISARALDA","Marsella","66440000","SIN EMPLEO DE ARMAS","27/01/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","23/05/2025","FEMENINO","MENORES","1"
"RISARALDA","Guática","66318000","SIN EMPLEO DE ARMAS","12/05/2025","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","06/05/2025","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","03/07/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/07/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","29/07/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","04/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","15/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","08/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/05/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","28/05/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","28/05/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","16/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","19/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","05/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","22/07/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Belén de Umbría","66088000","SIN EMPLEO DE ARMAS","11/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","12/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","11/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","10/07/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","22/07/2024","MASCULINO","ADULTOS","2"
"RISARALDA","Belén de Umbría","66088000","SIN EMPLEO DE ARMAS","11/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","14/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","21/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","29/06/2024","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","24/07/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","14/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","23/07/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","25/07/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","01/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","17/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","21/08/2024","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","27/07/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","13/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001027","SIN EMPLEO DE ARMAS","04/06/2024","MASCULINO","MENORES","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","23/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","01/07/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","01/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/08/2024",,"ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","15/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","25/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","07/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","02/02/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","14/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","20/07/2024","FEMENINO","ADOLESCENTES","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","30/07/2024","MASCULINO","MENORES","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","22/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","06/08/2024","MASCULINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","03/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","08/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","25/08/2024","FEMENINO","ADULTOS","6"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","19/06/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","25/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","06/06/2024","FEMENINO","MENORES","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","29/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","30/08/2024","FEMENINO","ADULTOS","8"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","24/08/2024","MASCULINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","12/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","11/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","30/08/2024","MASCULINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","10/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","01/09/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","15/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","03/09/2024","MASCULINO","ADULTOS","2"
"RISARALDA","Santuario","66687000","SIN EMPLEO DE ARMAS","01/09/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","29/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","La Virginia","66400000","SIN EMPLEO DE ARMAS","01/09/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","10/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","16/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","05/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","20/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","18/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","15/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","19/08/2024","FEMENINO","ADULTOS","2"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","19/08/2024","MASCULINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","21/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","05/09/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","03/09/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","18/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","06/07/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","08/09/2024","FEMENINO","ADULTOS","4"
"RISARALDA","Santa Rosa de Cabal","66682000","SIN EMPLEO DE ARMAS","30/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","21/08/2024","MASCULINO","ADULTOS","2"
"RISARALDA","Mistrató","66456003","SIN EMPLEO DE ARMAS","09/09/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","09/09/2024","FEMENINO","ADULTOS","4"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","23/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","14/08/2024","MASCULINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","28/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","01/09/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","31/08/2024","FEMENINO","ADULTOS","4"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","14/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","SIN EMPLEO DE ARMAS","03/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Pereira (CT)","66001000","SIN EMPLEO DE ARMAS","28/08/2024","FEMENINO","ADULTOS","3"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","24/08/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Dosquebradas","66170000","SIN EMPLEO DE ARMAS","08/09/2024","FEMENINO","ADULTOS","1"
"RISARALDA","Apía","66045000","SIN EMPLEO DE ARMAS","08/09/2024","FEMENINO","ADULTOS","1"
